  0.37399E-02  0.13288E+02  0.70037E-01  0.84914E+00  0.12305E+00  0.84584E+00 -0.38349E-03  0.67328E+00 -0.21874E-03  0.44788E+00 -0.34070E-04  0.15185E+00  0.15844E+01  0.19244E+00  0.27626E+00  0.14499E+01  0.18473E+00
  0.38720E-02  0.13044E+02  0.71482E-01  0.83683E+00  0.12563E+00  0.83347E+00 -0.40335E-03  0.66192E+00 -0.23008E-03  0.43938E+00 -0.35841E-04  0.14879E+00  0.15612E+01  0.19645E+00  0.27128E+00  0.14287E+01  0.18834E+00
  0.40088E-02  0.12804E+02  0.72953E-01  0.82466E+00  0.12827E+00  0.82123E+00 -0.42320E-03  0.65070E+00 -0.24142E-03  0.43099E+00 -0.37611E-04  0.14577E+00  0.15383E+01  0.20052E+00  0.26638E+00  0.14079E+01  0.19196E+00
  0.41504E-02  0.12567E+02  0.74452E-01  0.81262E+00  0.13096E+00  0.80913E+00 -0.44303E-03  0.63962E+00 -0.25276E-03  0.42272E+00 -0.39381E-04  0.14280E+00  0.15157E+01  0.20467E+00  0.26154E+00  0.13873E+01  0.19560E+00
  0.42970E-02  0.12334E+02  0.75979E-01  0.80071E+00  0.13370E+00  0.79716E+00 -0.46284E-03  0.62867E+00 -0.26407E-03  0.41456E+00 -0.41148E-04  0.13987E+00  0.14935E+01  0.20889E+00  0.25677E+00  0.13670E+01  0.19926E+00
  0.44488E-02  0.12103E+02  0.77534E-01  0.78894E+00  0.13649E+00  0.78533E+00 -0.48260E-03  0.61787E+00 -0.27536E-03  0.40651E+00 -0.42911E-04  0.13699E+00  0.14716E+01  0.21320E+00  0.25207E+00  0.13470E+01  0.20308E+00
  0.46059E-02  0.11876E+02  0.79117E-01  0.77730E+00  0.13933E+00  0.77362E+00 -0.50232E-03  0.60719E+00 -0.28663E-03  0.39858E+00 -0.44670E-04  0.13414E+00  0.14499E+01  0.21760E+00  0.24742E+00  0.13273E+01  0.20707E+00
  0.47686E-02  0.11652E+02  0.80729E-01  0.76579E+00  0.14223E+00  0.76204E+00 -0.52196E-03  0.59666E+00 -0.29785E-03  0.39075E+00 -0.46423E-04  0.13134E+00  0.14286E+01  0.22209E+00  0.24284E+00  0.13080E+01  0.21117E+00
  0.49370E-02  0.11431E+02  0.82371E-01  0.75440E+00  0.14518E+00  0.75058E+00 -0.54153E-03  0.58625E+00 -0.30903E-03  0.38304E+00 -0.48169E-04  0.12858E+00  0.14076E+01  0.22665E+00  0.23832E+00  0.12889E+01  0.21538E+00
  0.51114E-02  0.11213E+02  0.84042E-01  0.74314E+00  0.14819E+00  0.73925E+00 -0.56101E-03  0.57597E+00 -0.32016E-03  0.37543E+00 -0.49907E-04  0.12587E+00  0.13869E+01  0.23130E+00  0.23387E+00  0.12701E+01  0.21962E+00
  0.52920E-02  0.10997E+02  0.85743E-01  0.73201E+00  0.15125E+00  0.72804E+00 -0.58038E-03  0.56583E+00 -0.33123E-03  0.36793E+00 -0.51636E-04  0.12319E+00  0.13665E+01  0.23603E+00  0.22947E+00  0.12515E+01  0.22381E+00
  0.54789E-02  0.10785E+02  0.87474E-01  0.72099E+00  0.15437E+00  0.71695E+00 -0.59963E-03  0.55581E+00 -0.34223E-03  0.36053E+00 -0.53354E-04  0.12056E+00  0.13464E+01  0.24085E+00  0.22514E+00  0.12332E+01  0.22803E+00
  0.56724E-02  0.10576E+02  0.89236E-01  0.71010E+00  0.15755E+00  0.70599E+00 -0.61874E-03  0.54592E+00 -0.35315E-03  0.35324E+00 -0.55060E-04  0.11796E+00  0.13266E+01  0.24574E+00  0.22087E+00  0.12151E+01  0.23229E+00
  0.58728E-02  0.10370E+02  0.91028E-01  0.69932E+00  0.16078E+00  0.69514E+00 -0.63770E-03  0.53615E+00 -0.36398E-03  0.34604E+00 -0.56752E-04  0.11540E+00  0.13070E+01  0.25073E+00  0.21666E+00  0.11973E+01  0.23661E+00
  0.60802E-02  0.10167E+02  0.92850E-01  0.68866E+00  0.16408E+00  0.68440E+00 -0.65648E-03  0.52650E+00 -0.37472E-03  0.33896E+00 -0.58429E-04  0.11289E+00  0.12878E+01  0.25581E+00  0.21250E+00  0.11798E+01  0.24115E+00
  0.62950E-02  0.99666E+01  0.94704E-01  0.67812E+00  0.16743E+00  0.67378E+00 -0.67507E-03  0.51698E+00 -0.38534E-03  0.33197E+00 -0.60089E-04  0.11041E+00  0.12688E+01  0.26100E+00  0.20841E+00  0.11626E+01  0.24580E+00
  0.65173E-02  0.97690E+01  0.96588E-01  0.66769E+00  0.17084E+00  0.66328E+00 -0.69345E-03  0.50758E+00 -0.39585E-03  0.32508E+00 -0.61731E-04  0.10797E+00  0.12501E+01  0.26627E+00  0.20437E+00  0.11456E+01  0.25057E+00
  0.67475E-02  0.95743E+01  0.98504E-01  0.65738E+00  0.17431E+00  0.65288E+00 -0.71161E-03  0.49830E+00 -0.40623E-03  0.31829E+00 -0.63352E-04  0.10557E+00  0.12317E+01  0.27164E+00  0.20039E+00  0.11290E+01  0.25544E+00
  0.69859E-02  0.93824E+01  0.10045E+00  0.64717E+00  0.17784E+00  0.64260E+00 -0.72953E-03  0.48914E+00 -0.41647E-03  0.31160E+00 -0.64952E-04  0.10321E+00  0.12136E+01  0.27709E+00  0.19647E+00  0.11125E+01  0.26026E+00
  0.72326E-02  0.91932E+01  0.10243E+00  0.63708E+00  0.18143E+00  0.63242E+00 -0.74719E-03  0.48009E+00 -0.42656E-03  0.30500E+00 -0.66529E-04  0.10088E+00  0.11957E+01  0.28263E+00  0.19260E+00  0.10962E+01  0.26512E+00
  0.74881E-02  0.90067E+01  0.10444E+00  0.62710E+00  0.18509E+00  0.62235E+00 -0.76457E-03  0.47116E+00 -0.43649E-03  0.29850E+00 -0.68081E-04  0.98589E-01  0.11781E+01  0.28827E+00  0.18879E+00  0.10802E+01  0.27001E+00
  0.77526E-02  0.88230E+01  0.10649E+00  0.61722E+00  0.18881E+00  0.61239E+00 -0.78165E-03  0.46235E+00 -0.44626E-03  0.29210E+00 -0.69608E-04  0.96336E-01  0.11608E+01  0.29399E+00  0.18504E+00  0.10644E+01  0.27495E+00
  0.80264E-02  0.86419E+01  0.10856E+00  0.60744E+00  0.19259E+00  0.60253E+00 -0.79843E-03  0.45364E+00 -0.45585E-03  0.28579E+00 -0.71106E-04  0.94119E-01  0.11437E+01  0.29982E+00  0.18134E+00  0.10489E+01  0.28006E+00
