  0.10000E+03  0.18973E+02  0.87746E+01
  0.10193E+03  0.18978E+02  0.87858E+01
  0.10389E+03  0.18984E+02  0.87970E+01
  0.10589E+03  0.18989E+02  0.88081E+01
  0.10793E+03  0.18994E+02  0.88192E+01
  0.11001E+03  0.18999E+02  0.88302E+01
  0.11213E+03  0.19004E+02  0.88412E+01
  0.11429E+03  0.19009E+02  0.88521E+01
  0.11649E+03  0.19014E+02  0.88630E+01
  0.11873E+03  0.19019E+02  0.88738E+01
  0.12102E+03  0.19023E+02  0.88846E+01
  0.12335E+03  0.19028E+02  0.88953E+01
  0.12572E+03  0.19032E+02  0.89060E+01
  0.12814E+03  0.19037E+02  0.89166E+01
  0.13061E+03  0.19041E+02  0.89272E+01
  0.13313E+03  0.19046E+02  0.89377E+01
  0.13569E+03  0.19050E+02  0.89482E+01
  0.13831E+03  0.19054E+02  0.89586E+01
  0.14097E+03  0.19058E+02  0.89690E+01
  0.14368E+03  0.19062E+02  0.89794E+01
  0.14645E+03  0.19066E+02  0.89896E+01
  0.14927E+03  0.19070E+02  0.89999E+01
  0.15215E+03  0.19074E+02  0.90101E+01
  0.15508E+03  0.19077E+02  0.90202E+01
  0.15806E+03  0.19081E+02  0.90303E+01
  0.16111E+03  0.19085E+02  0.90404E+01
  0.16421E+03  0.19088E+02  0.90504E+01
  0.16737E+03  0.19092E+02  0.90603E+01
  0.17060E+03  0.19095E+02  0.90703E+01
  0.17388E+03  0.19098E+02  0.90801E+01
  0.17723E+03  0.19101E+02  0.90900E+01
  0.18064E+03  0.19105E+02  0.90997E+01
  0.18412E+03  0.19108E+02  0.91095E+01
  0.18767E+03  0.19111E+02  0.91192E+01
  0.19128E+03  0.19114E+02  0.91288E+01
  0.19497E+03  0.19117E+02  0.91384E+01
  0.19872E+03  0.19120E+02  0.91480E+01
  0.20255E+03  0.19122E+02  0.91575E+01
  0.20645E+03  0.19125E+02  0.91670E+01
  0.21043E+03  0.19128E+02  0.91764E+01
  0.21448E+03  0.19131E+02  0.91858E+01
  0.21861E+03  0.19133E+02  0.91952E+01
  0.22282E+03  0.19136E+02  0.92045E+01
  0.22711E+03  0.19138E+02  0.92138E+01
  0.23149E+03  0.19140E+02  0.92230E+01
  0.23595E+03  0.19143E+02  0.92322E+01
  0.24049E+03  0.19145E+02  0.92413E+01
  0.24512E+03  0.19147E+02  0.92504E+01
  0.24984E+03  0.19149E+02  0.92595E+01
  0.25465E+03  0.19152E+02  0.92685E+01
  0.25956E+03  0.19154E+02  0.92775E+01
  0.26456E+03  0.19156E+02  0.92865E+01
  0.26965E+03  0.19158E+02  0.92954E+01
  0.27485E+03  0.19159E+02  0.93042E+01
  0.28014E+03  0.19161E+02  0.93131E+01
  0.28553E+03  0.19163E+02  0.93219E+01
  0.29103E+03  0.19165E+02  0.93306E+01
  0.29664E+03  0.19166E+02  0.93393E+01
  0.30235E+03  0.19168E+02  0.93480E+01
  0.30817E+03  0.19170E+02  0.93567E+01
  0.31411E+03  0.19171E+02  0.93653E+01
  0.32016E+03  0.19173E+02  0.93738E+01
  0.32633E+03  0.19174E+02  0.93824E+01
  0.33261E+03  0.19175E+02  0.93908E+01
  0.33902E+03  0.19177E+02  0.93993E+01
  0.34555E+03  0.19178E+02  0.94077E+01
  0.35220E+03  0.19179E+02  0.94161E+01
  0.35898E+03  0.19180E+02  0.94244E+01
  0.36590E+03  0.19181E+02  0.94327E+01
  0.37294E+03  0.19183E+02  0.94410E+01
  0.38013E+03  0.19184E+02  0.94493E+01
  0.38745E+03  0.19185E+02  0.94575E+01
  0.39491E+03  0.19185E+02  0.94656E+01
  0.40252E+03  0.19186E+02  0.94738E+01
  0.41027E+03  0.19187E+02  0.94819E+01
  0.41817E+03  0.19188E+02  0.94899E+01
  0.42622E+03  0.19189E+02  0.94979E+01
  0.43443E+03  0.19189E+02  0.95059E+01
  0.44280E+03  0.19190E+02  0.95139E+01
  0.45133E+03  0.19191E+02  0.95218E+01
  0.46002E+03  0.19191E+02  0.95297E+01
  0.46888E+03  0.19192E+02  0.95376E+01
  0.47791E+03  0.19192E+02  0.95454E+01
  0.48711E+03  0.19193E+02  0.95532E+01
  0.49649E+03  0.19193E+02  0.95610E+01
  0.50606E+03  0.19193E+02  0.95687E+01
  0.51580E+03  0.19194E+02  0.95764E+01
  0.52574E+03  0.19194E+02  0.95840E+01
  0.53586E+03  0.19194E+02  0.95917E+01
  0.54618E+03  0.19194E+02  0.95993E+01
  0.55670E+03  0.19195E+02  0.96068E+01
  0.56742E+03  0.19195E+02  0.96144E+01
  0.57835E+03  0.19195E+02  0.96219E+01
  0.58949E+03  0.19195E+02  0.96293E+01
  0.60084E+03  0.19195E+02  0.96368E+01
  0.61241E+03  0.19195E+02  0.96442E+01
  0.62421E+03  0.19195E+02  0.96516E+01
  0.63623E+03  0.19194E+02  0.96589E+01
  0.64848E+03  0.19194E+02  0.96662E+01
  0.66097E+03  0.19194E+02  0.96735E+01
  0.67370E+03  0.19194E+02  0.96808E+01
  0.68668E+03  0.19194E+02  0.96880E+01
  0.69990E+03  0.19193E+02  0.96952E+01
  0.71338E+03  0.19193E+02  0.97023E+01
  0.72712E+03  0.19192E+02  0.97095E+01
  0.74113E+03  0.19192E+02  0.97166E+01
  0.75540E+03  0.19192E+02  0.97237E+01
  0.76995E+03  0.19191E+02  0.97307E+01
  0.78478E+03  0.19191E+02  0.97377E+01
  0.79989E+03  0.19190E+02  0.97447E+01
  0.81530E+03  0.19189E+02  0.97517E+01
  0.83100E+03  0.19189E+02  0.97586E+01
  0.84700E+03  0.19188E+02  0.97655E+01
  0.86332E+03  0.19187E+02  0.97724E+01
  0.87994E+03  0.19187E+02  0.97792E+01
  0.89689E+03  0.19186E+02  0.97860E+01
  0.91416E+03  0.19185E+02  0.97928E+01
  0.93177E+03  0.19184E+02  0.97996E+01
  0.94971E+03  0.19183E+02  0.98063E+01
  0.96801E+03  0.19182E+02  0.98130E+01
  0.98665E+03  0.19181E+02  0.98197E+01
  0.10057E+04  0.19180E+02  0.98264E+01
  0.10250E+04  0.19179E+02  0.98330E+01
  0.10448E+04  0.19178E+02  0.98396E+01
  0.10649E+04  0.19177E+02  0.98461E+01
  0.10854E+04  0.19176E+02  0.98527E+01
  0.11063E+04  0.19175E+02  0.98592E+01
  0.11276E+04  0.19174E+02  0.98657E+01
  0.11493E+04  0.19173E+02  0.98722E+01
  0.11715E+04  0.19171E+02  0.98786E+01
  0.11940E+04  0.19170E+02  0.98850E+01
  0.12170E+04  0.19169E+02  0.98914E+01
  0.12404E+04  0.19168E+02  0.98978E+01
  0.12643E+04  0.19166E+02  0.99041E+01
  0.12887E+04  0.19165E+02  0.99104E+01
  0.13135E+04  0.19163E+02  0.99167E+01
  0.13388E+04  0.19162E+02  0.99230E+01
  0.13646E+04  0.19161E+02  0.99292E+01
  0.13909E+04  0.19159E+02  0.99354E+01
  0.14177E+04  0.19158E+02  0.99416E+01
  0.14450E+04  0.19156E+02  0.99477E+01
  0.14728E+04  0.19154E+02  0.99539E+01
  0.15012E+04  0.19153E+02  0.99600E+01
  0.15301E+04  0.19151E+02  0.99661E+01
  0.15595E+04  0.19150E+02  0.99721E+01
  0.15896E+04  0.19148E+02  0.99782E+01
  0.16202E+04  0.19146E+02  0.99842E+01
  0.16514E+04  0.19144E+02  0.99902E+01
  0.16832E+04  0.19143E+02  0.99961E+01
  0.17156E+04  0.19141E+02  0.10002E+02
  0.17487E+04  0.19139E+02  0.10008E+02
  0.17823E+04  0.19137E+02  0.10014E+02
  0.18167E+04  0.19135E+02  0.10020E+02
  0.18516E+04  0.19133E+02  0.10026E+02
  0.18873E+04  0.19132E+02  0.10031E+02
  0.19237E+04  0.19130E+02  0.10037E+02
  0.19607E+04  0.19128E+02  0.10043E+02
  0.19985E+04  0.19126E+02  0.10049E+02
  0.20370E+04  0.19124E+02  0.10054E+02
  0.20762E+04  0.19122E+02  0.10060E+02
  0.21162E+04  0.19120E+02  0.10066E+02
  0.21569E+04  0.19117E+02  0.10072E+02
  0.21985E+04  0.19115E+02  0.10077E+02
  0.22408E+04  0.19113E+02  0.10083E+02
  0.22840E+04  0.19111E+02  0.10088E+02
  0.23279E+04  0.19109E+02  0.10094E+02
  0.23728E+04  0.19107E+02  0.10100E+02
  0.24185E+04  0.19105E+02  0.10105E+02
  0.24651E+04  0.19102E+02  0.10111E+02
  0.25125E+04  0.19100E+02  0.10116E+02
  0.25609E+04  0.19098E+02  0.10122E+02
  0.26102E+04  0.19095E+02  0.10127E+02
  0.26605E+04  0.19093E+02  0.10132E+02
  0.27118E+04  0.19091E+02  0.10138E+02
  0.27640E+04  0.19088E+02  0.10143E+02
  0.28172E+04  0.19086E+02  0.10149E+02
  0.28715E+04  0.19084E+02  0.10154E+02
  0.29268E+04  0.19081E+02  0.10159E+02
  0.29831E+04  0.19079E+02  0.10164E+02
  0.30406E+04  0.19076E+02  0.10170E+02
  0.30992E+04  0.19074E+02  0.10175E+02
  0.31588E+04  0.19071E+02  0.10180E+02
  0.32197E+04  0.19069E+02  0.10185E+02
