  0.10000E+03  0.10904E+02  0.73079E+01
  0.10193E+03  0.10859E+02  0.72889E+01
  0.10389E+03  0.10814E+02  0.72699E+01
  0.10589E+03  0.10769E+02  0.72510E+01
  0.10793E+03  0.10724E+02  0.72323E+01
  0.11001E+03  0.10680E+02  0.72136E+01
  0.11213E+03  0.10636E+02  0.71950E+01
  0.11429E+03  0.10592E+02  0.71765E+01
  0.11649E+03  0.10549E+02  0.71581E+01
  0.11873E+03  0.10506E+02  0.71397E+01
  0.12102E+03  0.10463E+02  0.71215E+01
  0.12335E+03  0.10421E+02  0.71034E+01
  0.12572E+03  0.10379E+02  0.70853E+01
  0.12814E+03  0.10337E+02  0.70673E+01
  0.13061E+03  0.10295E+02  0.70494E+01
  0.13313E+03  0.10254E+02  0.70316E+01
  0.13569E+03  0.10213E+02  0.70139E+01
  0.13831E+03  0.10172E+02  0.69963E+01
  0.14097E+03  0.10131E+02  0.69787E+01
  0.14368E+03  0.10091E+02  0.69612E+01
  0.14645E+03  0.10051E+02  0.69439E+01
  0.14927E+03  0.10011E+02  0.69265E+01
  0.15215E+03  0.99717E+01  0.69093E+01
  0.15508E+03  0.99325E+01  0.68922E+01
  0.15806E+03  0.98935E+01  0.68751E+01
  0.16111E+03  0.98548E+01  0.68581E+01
  0.16421E+03  0.98163E+01  0.68412E+01
  0.16737E+03  0.97781E+01  0.68244E+01
  0.17060E+03  0.97402E+01  0.68076E+01
  0.17388E+03  0.97024E+01  0.67909E+01
  0.17723E+03  0.96650E+01  0.67743E+01
  0.18064E+03  0.96277E+01  0.67578E+01
  0.18412E+03  0.95907E+01  0.67413E+01
  0.18767E+03  0.95540E+01  0.67250E+01
  0.19128E+03  0.95174E+01  0.67087E+01
  0.19497E+03  0.94811E+01  0.66924E+01
  0.19872E+03  0.94451E+01  0.66763E+01
  0.20255E+03  0.94092E+01  0.66602E+01
  0.20645E+03  0.93736E+01  0.66442E+01
  0.21043E+03  0.93382E+01  0.66283E+01
  0.21448E+03  0.93031E+01  0.66124E+01
  0.21861E+03  0.92681E+01  0.65966E+01
  0.22282E+03  0.92334E+01  0.65809E+01
  0.22711E+03  0.91989E+01  0.65652E+01
  0.23149E+03  0.91646E+01  0.65496E+01
  0.23595E+03  0.91305E+01  0.65341E+01
  0.24049E+03  0.90966E+01  0.65187E+01
  0.24512E+03  0.90630E+01  0.65033E+01
  0.24984E+03  0.90295E+01  0.64880E+01
  0.25465E+03  0.89962E+01  0.64727E+01
  0.25956E+03  0.89632E+01  0.64575E+01
  0.26456E+03  0.89303E+01  0.64424E+01
  0.26965E+03  0.88977E+01  0.64274E+01
  0.27485E+03  0.88652E+01  0.64124E+01
  0.28014E+03  0.88330E+01  0.63975E+01
  0.28553E+03  0.88009E+01  0.63826E+01
  0.29103E+03  0.87691E+01  0.63678E+01
  0.29664E+03  0.87374E+01  0.63531E+01
  0.30235E+03  0.87059E+01  0.63385E+01
  0.30817E+03  0.86746E+01  0.63239E+01
  0.31411E+03  0.86435E+01  0.63093E+01
  0.32016E+03  0.86126E+01  0.62949E+01
  0.32633E+03  0.85819E+01  0.62804E+01
  0.33261E+03  0.85513E+01  0.62661E+01
  0.33902E+03  0.85210E+01  0.62518E+01
  0.34555E+03  0.84908E+01  0.62376E+01
  0.35220E+03  0.84607E+01  0.62234E+01
  0.35898E+03  0.84309E+01  0.62093E+01
  0.36590E+03  0.84012E+01  0.61953E+01
  0.37294E+03  0.83718E+01  0.61813E+01
  0.38013E+03  0.83424E+01  0.61673E+01
  0.38745E+03  0.83133E+01  0.61535E+01
  0.39491E+03  0.82843E+01  0.61396E+01
  0.40252E+03  0.82555E+01  0.61259E+01
  0.41027E+03  0.82269E+01  0.61122E+01
  0.41817E+03  0.81984E+01  0.60985E+01
  0.42622E+03  0.81701E+01  0.60850E+01
  0.43443E+03  0.81419E+01  0.60714E+01
  0.44280E+03  0.81140E+01  0.60580E+01
  0.45133E+03  0.80861E+01  0.60445E+01
  0.46002E+03  0.80585E+01  0.60312E+01
  0.46888E+03  0.80310E+01  0.60179E+01
  0.47791E+03  0.80036E+01  0.60046E+01
  0.48711E+03  0.79764E+01  0.59914E+01
  0.49649E+03  0.79494E+01  0.59783E+01
  0.50606E+03  0.79225E+01  0.59652E+01
  0.51580E+03  0.78957E+01  0.59521E+01
  0.52574E+03  0.78692E+01  0.59391E+01
  0.53586E+03  0.78427E+01  0.59262E+01
  0.54618E+03  0.78164E+01  0.59133E+01
  0.55670E+03  0.77903E+01  0.59005E+01
  0.56742E+03  0.77643E+01  0.58877E+01
  0.57835E+03  0.77384E+01  0.58750E+01
  0.58949E+03  0.77127E+01  0.58623E+01
  0.60084E+03  0.76872E+01  0.58497E+01
  0.61241E+03  0.76617E+01  0.58371E+01
  0.62421E+03  0.76364E+01  0.58246E+01
  0.63623E+03  0.76113E+01  0.58121E+01
  0.64848E+03  0.75863E+01  0.57997E+01
  0.66097E+03  0.75614E+01  0.57873E+01
  0.67370E+03  0.75367E+01  0.57750E+01
  0.68668E+03  0.75121E+01  0.57627E+01
  0.69990E+03  0.74876E+01  0.57505E+01
  0.71338E+03  0.74633E+01  0.57383E+01
  0.72712E+03  0.74391E+01  0.57262E+01
  0.74113E+03  0.74150E+01  0.57141E+01
  0.75540E+03  0.73911E+01  0.57020E+01
  0.76995E+03  0.73673E+01  0.56900E+01
  0.78478E+03  0.73436E+01  0.56781E+01
  0.79989E+03  0.73200E+01  0.56662E+01
  0.81530E+03  0.72966E+01  0.56543E+01
  0.83100E+03  0.72733E+01  0.56425E+01
  0.84700E+03  0.72501E+01  0.56308E+01
  0.86332E+03  0.72271E+01  0.56190E+01
  0.87994E+03  0.72041E+01  0.56074E+01
  0.89689E+03  0.71813E+01  0.55957E+01
  0.91416E+03  0.71586E+01  0.55842E+01
  0.93177E+03  0.71361E+01  0.55726E+01
  0.94971E+03  0.71136E+01  0.55611E+01
  0.96801E+03  0.70913E+01  0.55497E+01
  0.98665E+03  0.70690E+01  0.55383E+01
  0.10057E+04  0.70469E+01  0.55269E+01
  0.10250E+04  0.70250E+01  0.55156E+01
  0.10448E+04  0.70031E+01  0.55043E+01
  0.10649E+04  0.69813E+01  0.54931E+01
  0.10854E+04  0.69597E+01  0.54819E+01
  0.11063E+04  0.69382E+01  0.54707E+01
  0.11276E+04  0.69167E+01  0.54596E+01
  0.11493E+04  0.68954E+01  0.54485E+01
  0.11715E+04  0.68742E+01  0.54375E+01
  0.11940E+04  0.68531E+01  0.54265E+01
  0.12170E+04  0.68321E+01  0.54156E+01
  0.12404E+04  0.68113E+01  0.54047E+01
  0.12643E+04  0.67905E+01  0.53938E+01
  0.12887E+04  0.67698E+01  0.53830E+01
  0.13135E+04  0.67493E+01  0.53722E+01
  0.13388E+04  0.67288E+01  0.53615E+01
  0.13646E+04  0.67085E+01  0.53508E+01
  0.13909E+04  0.66882E+01  0.53401E+01
