  0.10000E-02  0.40558E+02  0.19623E+02
  0.10234E-02  0.40006E+02  0.19391E+02
  0.10473E-02  0.39460E+02  0.19161E+02
  0.10718E-02  0.38920E+02  0.18933E+02
  0.10968E-02  0.38387E+02  0.18708E+02
  0.11225E-02  0.37859E+02  0.18485E+02
  0.11487E-02  0.37338E+02  0.18264E+02
  0.11755E-02  0.36823E+02  0.18046E+02
  0.12030E-02  0.36313E+02  0.17829E+02
  0.12311E-02  0.35809E+02  0.17616E+02
  0.12599E-02  0.35311E+02  0.17404E+02
  0.12893E-02  0.34819E+02  0.17194E+02
  0.13195E-02  0.34333E+02  0.16987E+02
  0.13503E-02  0.33852E+02  0.16782E+02
  0.13819E-02  0.33377E+02  0.16579E+02
  0.14142E-02  0.32907E+02  0.16378E+02
  0.14472E-02  0.32443E+02  0.16179E+02
  0.14810E-02  0.31984E+02  0.15983E+02
  0.15157E-02  0.31531E+02  0.15788E+02
  0.15511E-02  0.31083E+02  0.15596E+02
  0.15873E-02  0.30640E+02  0.15405E+02
  0.16244E-02  0.30202E+02  0.15217E+02
  0.16624E-02  0.29770E+02  0.15030E+02
  0.17013E-02  0.29343E+02  0.14846E+02
  0.17410E-02  0.28921E+02  0.14663E+02
  0.17817E-02  0.28503E+02  0.14483E+02
  0.18233E-02  0.28091E+02  0.14304E+02
  0.18660E-02  0.27684E+02  0.14127E+02
  0.19096E-02  0.27281E+02  0.13953E+02
  0.19542E-02  0.26884E+02  0.13780E+02
  0.19999E-02  0.26491E+02  0.13609E+02
  0.20466E-02  0.26103E+02  0.13440E+02
  0.20945E-02  0.25719E+02  0.13272E+02
  0.21434E-02  0.25341E+02  0.13107E+02
  0.21935E-02  0.24966E+02  0.12943E+02
  0.22448E-02  0.24597E+02  0.12781E+02
  0.22972E-02  0.24231E+02  0.12621E+02
  0.23509E-02  0.23871E+02  0.12462E+02
  0.24059E-02  0.23514E+02  0.12305E+02
  0.24621E-02  0.23162E+02  0.12150E+02
  0.25196E-02  0.22815E+02  0.11997E+02
  0.25785E-02  0.22471E+02  0.11846E+02
  0.26388E-02  0.22132E+02  0.11696E+02
  0.27005E-02  0.21797E+02  0.11547E+02
  0.27636E-02  0.21467E+02  0.11401E+02
  0.28282E-02  0.21140E+02  0.11256E+02
  0.28943E-02  0.20817E+02  0.11112E+02
  0.29619E-02  0.20499E+02  0.10971E+02
  0.30311E-02  0.20184E+02  0.10830E+02
  0.31020E-02  0.19873E+02  0.10692E+02
  0.31745E-02  0.19567E+02  0.10555E+02
  0.32487E-02  0.19264E+02  0.10419E+02
  0.33246E-02  0.18965E+02  0.10285E+02
  0.34023E-02  0.18669E+02  0.10153E+02
  0.34818E-02  0.18378E+02  0.10022E+02
  0.35632E-02  0.18090E+02  0.98923E+01
  0.36465E-02  0.17806E+02  0.97643E+01
  0.37317E-02  0.17525E+02  0.96377E+01
  0.38189E-02  0.17248E+02  0.95126E+01
  0.39082E-02  0.16974E+02  0.93889E+01
  0.39995E-02  0.16705E+02  0.92667E+01
  0.40930E-02  0.16438E+02  0.91458E+01
  0.41886E-02  0.16175E+02  0.90264E+01
  0.42865E-02  0.15915E+02  0.89083E+01
  0.43867E-02  0.15659E+02  0.87916E+01
  0.44893E-02  0.15406E+02  0.86762E+01
  0.45942E-02  0.15157E+02  0.85622E+01
  0.47015E-02  0.14910E+02  0.84496E+01
  0.48114E-02  0.14667E+02  0.83382E+01
  0.49239E-02  0.14427E+02  0.82281E+01
  0.50390E-02  0.14190E+02  0.81194E+01
  0.51567E-02  0.13957E+02  0.80119E+01
  0.52773E-02  0.13726E+02  0.79056E+01
  0.54006E-02  0.13498E+02  0.78007E+01
  0.55268E-02  0.13274E+02  0.76970E+01
  0.56560E-02  0.13052E+02  0.75945E+01
  0.57882E-02  0.12834E+02  0.74932E+01
  0.59235E-02  0.12618E+02  0.73931E+01
  0.60619E-02  0.12405E+02  0.72943E+01
  0.62036E-02  0.12196E+02  0.71966E+01
  0.63486E-02  0.11989E+02  0.71001E+01
  0.64969E-02  0.11784E+02  0.70047E+01
  0.66488E-02  0.11583E+02  0.69105E+01
  0.68042E-02  0.11384E+02  0.68175E+01
  0.69632E-02  0.11188E+02  0.67256E+01
  0.71260E-02  0.10995E+02  0.66348E+01
  0.72925E-02  0.10804E+02  0.65451E+01
  0.74629E-02  0.10616E+02  0.64565E+01
  0.76374E-02  0.10431E+02  0.63689E+01
  0.78159E-02  0.10248E+02  0.62825E+01
  0.79985E-02  0.10067E+02  0.61971E+01
  0.81855E-02  0.98894E+01  0.61128E+01
  0.83768E-02  0.97140E+01  0.60295E+01
  0.85726E-02  0.95411E+01  0.59473E+01
  0.87729E-02  0.93706E+01  0.58661E+01
  0.89780E-02  0.92024E+01  0.57859E+01
  0.91878E-02  0.90367E+01  0.57067E+01
  0.94025E-02  0.88733E+01  0.56284E+01
